Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_05430,Extra Large,5.0,Hotel
OUT_05431,Medium,1.0,Grocery
OUT_05432,small,1.0,Hotel
OUT_05433,small,0.0,Bakery
OUT_05434,small,1.0,Eatery
OUT_05435,Medium,2.0,Bakery
OUT_05436,small,0.0,Eatery
OUT_05437,small,4.0,Eatery
OUT_05438,small,0.0,SMMT
OUT_05439,Medium,1.0,Grocery
OUT_05440,small,0.0,Eatery
OUT_05441,small,0.0,Grocery
OUT_05442,Large,5.0,Hotel
OUT_05443,Medium,2.0,SMMT
OUT_05444,small,1.0,Pharmacy
OUT_05445,Medium,1.0,Hotel
OUT_05446,small,0.0,Pharmacy
OUT_05447,Medium,2.0,Pharmacy
OUT_05448,Large,2.0,Pharmacy
OUT_05449,small,0.0,Hotel
OUT_05450,Medium,2.0,Grocery
OUT_05451,Medium,2.0,Kiosk
OUT_05452,Large,2.0,Grocery
OUT_05453,Extra Large,3.0,Hotel
OUT_05454,Medium,2.0,Bakery
OUT_05455,small,1.0,Kiosk
OUT_05456,Medium,1.0,Hotel
OUT_05457,small,0.0,Grocery
OUT_05458,Medium,2.0,Grocery
OUT_05459,Large,3.0,SMMT
OUT_05460,small,0.0,Pharmacy
OUT_05461,Medium,2.0,Hotel
OUT_05462,Medium,2.0,Bakery
OUT_05464,small,1.0,Hotel
OUT_05465,Extra Large,3.0,Kiosk
OUT_05466,Medium,2.0,Bakery
OUT_05467,small,1.0,SMMT
OUT_05468,small,1.0,Kiosk
OUT_05469,small,1.0,Hotel
OUT_05470,Extra Large,4.0,SMMT
OUT_05471,small,0.0,Grocery
OUT_05472,small,0.0,Bakery
OUT_05473,Medium,1.0,Pharmacy
OUT_05474,small,0.0,Grocery
OUT_05475,small,0.0,SMMT
OUT_05477,small,1.0,Eatery
OUT_05478,Large,5.0,Pharmacy
OUT_05479,small,0.0,Eatery
OUT_05480,small,0.0,Kiosk
OUT_05481,small,0.0,Hotel
OUT_05482,Large,4.0,Kiosk
OUT_05483,Large,2.0,Kiosk
OUT_05484,small,0.0,Pharmacy
OUT_05485,Extra Large,3.0,SMMT
OUT_05486,Large,2.0,Bakery
OUT_05487,Medium,2.0,Pharmacy
OUT_05488,Medium,1.0,Grocery
OUT_05489,small,0.0,Hotel
OUT_05490,Large,2.0,Eatery
OUT_05491,small,0.0,Grocery
OUT_05492,Medium,2.0,Pharmacy
OUT_05493,Large,3.0,Pharmacy
OUT_05494,Medium,1.0,Pharmacy
OUT_05495,Large,5.0,Kiosk
OUT_05496,small,0.0,Bakery
OUT_05497,Large,3.0,Grocery
OUT_05498,small,0.0,Hotel
OUT_05499,small,0.0,Bakery
OUT_05500,Medium,2.0,Hotel
OUT_05501,Large,2.0,Eatery
OUT_05502,small,0.0,Grocery
OUT_05503,small,0.0,Grocery
OUT_05504,Medium,1.0,Pharmacy
OUT_05505,Medium,1.0,Bakery
OUT_05506,Medium,1.0,Kiosk
OUT_05508,Large,2.0,Grocery
OUT_05509,Medium,2.0,Pharmacy
OUT_05510,small,1.0,Grocery
OUT_05511,Large,5.0,SMMT
OUT_05512,Medium,2.0,Hotel
OUT_05513,small,0.0,Kiosk
OUT_05514,Large,2.0,Hotel
OUT_05515,small,1.0,Bakery
OUT_05516,Medium,1.0,Eatery
OUT_05517,small,0.0,Pharmacy
OUT_05518,small,0.0,SMMT
OUT_05519,small,0.0,Bakery
OUT_05520,small,0.0,Pharmacy
OUT_05521,small,0.0,Bakery
OUT_05522,Medium,2.0,SMMT
OUT_05523,Large,5.0,SMMT
OUT_05524,small,0.0,Grocery
OUT_05525,Medium,2.0,Pharmacy
OUT_05526,small,0.0,Eatery
OUT_05527,small,0.0,Pharmacy
OUT_05528,small,1.0,Pharmacy
OUT_05529,small,0.0,Bakery
OUT_05530,Medium,1.0,Hotel
OUT_05531,small,0.0,Pharmacy
OUT_05532,Medium,1.0,SMMT
OUT_05533,small,0.0,Kiosk
OUT_05534,small,1.0,Hotel
OUT_05535,Medium,1.0,Kiosk
OUT_05536,Medium,2.0,Kiosk
OUT_05537,Large,2.0,Kiosk
OUT_05538,Medium,2.0,Kiosk
OUT_05539,small,0.0,Grocery
OUT_05540,Large,3.0,Kiosk
OUT_05541,small,0.0,Pharmacy
OUT_05542,Large,5.0,Kiosk
OUT_05543,Large,2.0,Kiosk
OUT_05544,small,0.0,Eatery
OUT_05545,Medium,1.0,Kiosk
OUT_05546,small,0.0,Grocery
OUT_05547,small,0.0,Eatery
OUT_05548,small,0.0,Eatery
OUT_05549,small,0.0,Bakery
OUT_05550,small,0.0,Grocery
OUT_05551,Large,3.0,Eatery
OUT_05552,Large,4.0,Bakery
OUT_05553,Medium,1.0,Hotel
OUT_05554,small,0.0,SMMT
OUT_05555,Large,4.0,Hotel
OUT_05556,small,0.0,Hotel
OUT_05557,small,0.0,Grocery
OUT_05558,small,0.0,Grocery
OUT_05559,small,1.0,Grocery
OUT_05560,Medium,2.0,Grocery
OUT_05561,small,0.0,Bakery
OUT_05562,Medium,2.0,Grocery
OUT_05563,Medium,2.0,Pharmacy
OUT_05564,Extra Large,4.0,Kiosk
OUT_05565,Large,2.0,SMMT
OUT_05566,small,0.0,Hotel
OUT_05567,small,1.0,Hotel
OUT_05568,Medium,2.0,Grocery
OUT_05569,Large,3.0,SMMT
OUT_05570,small,1.0,Pharmacy
OUT_05571,Large,5.0,Pharmacy
OUT_05572,small,0.0,SMMT
OUT_05573,Medium,2.0,Grocery
OUT_05574,small,0.0,Hotel
OUT_05575,Large,2.0,Hotel
OUT_05576,Large,4.0,Bakery
OUT_05577,Large,4.0,SMMT
OUT_05578,Extra Large,5.0,Pharmacy
OUT_05579,Large,2.0,Eatery
OUT_05580,Medium,2.0,Bakery
OUT_05581,small,0.0,Eatery
OUT_05582,small,0.0,Hotel
OUT_05583,small,1.0,Hotel
OUT_05584,Medium,2.0,Hotel
OUT_05585,Medium,1.0,Bakery
OUT_05586,Medium,2.0,Grocery
OUT_05587,Medium,2.0,Kiosk
OUT_05588,Medium,1.0,Bakery
OUT_05589,small,0.0,Pharmacy
OUT_05590,Medium,1.0,Pharmacy
OUT_05591,Medium,2.0,SMMT
OUT_05592,Extra Large,4.0,Bakery
OUT_05593,Large,5.0,Eatery
OUT_05594,Medium,2.0,Hotel
OUT_05595,small,1.0,SMMT
OUT_05596,small,0.0,Grocery
OUT_05597,Extra Large,5.0,Hotel
OUT_05598,Medium,1.0,Eatery
OUT_05599,small,0.0,Bakery
OUT_05600,small,1.0,Pharmacy
OUT_05601,small,2.0,Eatery
OUT_05602,small,0.0,Kiosk
OUT_05603,small,5.0,Pharmacy
OUT_05604,Large,4.0,Kiosk
OUT_05605,small,0.0,Bakery
OUT_05606,Extra Large,3.0,SMMT
OUT_05607,Medium,1.0,Bakery
OUT_05608,Medium,2.0,Hotel
OUT_05609,Medium,1.0,Grocery
OUT_05610,small,0.0,SMMT
OUT_05611,small,0.0,Hotel
OUT_05612,small,1.0,Pharmacy
OUT_05613,Large,4.0,Eatery
OUT_05614,small,0.0,Grocery
OUT_05615,Medium,1.0,Pharmacy
OUT_05616,Medium,2.0,Eatery
OUT_05617,small,0.0,Grocery
OUT_05618,Medium,1.0,Eatery
OUT_05619,Large,4.0,Eatery
OUT_05620,Large,5.0,Pharmacy
OUT_05621,Large,4.0,SMMT
OUT_05622,small,0.0,Eatery
OUT_05623,small,1.0,Bakery
OUT_05624,small,1.0,SMMT
OUT_05625,small,1.0,Kiosk
OUT_05626,Large,4.0,Grocery
OUT_05627,small,0.0,Grocery
OUT_05628,small,0.0,SMMT
OUT_05629,small,1.0,Grocery
OUT_05630,Medium,1.0,Grocery
OUT_05631,small,1.0,Bakery
OUT_05632,Medium,1.0,Grocery
OUT_05633,Medium,1.0,Kiosk
OUT_05634,small,0.0,Eatery
OUT_05635,small,0.0,SMMT
OUT_05636,small,0.0,Pharmacy
OUT_05637,small,1.0,Eatery
OUT_05638,Medium,1.0,SMMT
OUT_05639,Large,4.0,Pharmacy
OUT_05640,Large,4.0,Grocery
OUT_05641,small,1.0,SMMT
OUT_05642,small,0.0,Grocery
OUT_05643,small,0.0,Eatery
OUT_05644,Medium,2.0,Kiosk
OUT_05645,Medium,2.0,Eatery
OUT_05646,small,0.0,Hotel
OUT_05647,Medium,1.0,Bakery
OUT_05648,small,1.0,Hotel
OUT_05649,small,0.0,Grocery
OUT_05650,small,0.0,Kiosk
OUT_05651,Medium,2.0,Bakery
OUT_05652,Medium,1.0,Hotel
OUT_05653,small,1.0,Bakery
OUT_05654,small,1.0,Kiosk
OUT_05655,Large,2.0,Bakery
OUT_05656,Medium,1.0,Hotel
OUT_05657,Large,5.0,SMMT
OUT_05658,Large,3.0,Hotel
OUT_05659,small,3.0,Bakery
OUT_05660,small,1.0,Kiosk
OUT_05661,Medium,2.0,Bakery
OUT_05662,small,0.0,Kiosk
OUT_05663,small,0.0,Bakery
OUT_05664,Large,3.0,Eatery
OUT_05665,small,0.0,Pharmacy
OUT_05666,small,0.0,SMMT
OUT_05667,Medium,2.0,Eatery
OUT_05668,small,0.0,Kiosk
OUT_05669,small,1.0,Grocery
OUT_05670,Medium,2.0,Pharmacy
OUT_05671,Medium,2.0,Bakery
OUT_05672,small,0.0,Bakery
OUT_05673,small,0.0,Bakery
OUT_05674,small,0.0,Hotel
OUT_05675,small,1.0,SMMT
OUT_05676,Medium,1.0,Kiosk
OUT_05677,Medium,1.0,SMMT
OUT_05678,small,0.0,Eatery
OUT_05679,Medium,1.0,Hotel
OUT_05680,small,3.0,Kiosk
OUT_05681,small,0.0,Grocery
OUT_05682,Large,3.0,Eatery
OUT_05683,small,0.0,Pharmacy
OUT_05684,Medium,2.0,SMMT
OUT_05685,Medium,2.0,Eatery
OUT_05686,small,0.0,Hotel
OUT_05687,small,0.0,Grocery
OUT_05688,Medium,2.0,Grocery
OUT_05689,Medium,1.0,Grocery
OUT_05690,Medium,1.0,Bakery
OUT_05691,Large,5.0,SMMT
OUT_05692,Large,3.0,Kiosk
OUT_05693,Medium,1.0,Kiosk
OUT_05694,Extra Large,5.0,Bakery
OUT_05695,small,0.0,SMMT
OUT_05696,small,0.0,Bakery
OUT_05698,Medium,2.0,Eatery
OUT_05699,Extra Large,5.0,Pharmacy
OUT_05700,small,0.0,SMMT
OUT_05701,small,1.0,Bakery
OUT_05702,small,0.0,Bakery
OUT_05703,Large,5.0,Kiosk
OUT_05704,small,0.0,SMMT
OUT_05706,small,0.0,Eatery
OUT_05707,small,0.0,SMMT
OUT_05708,small,0.0,Pharmacy
OUT_05709,Medium,1.0,Bakery
OUT_05710,small,0.0,Eatery
OUT_05711,Large,3.0,SMMT
OUT_05712,small,1.0,Bakery
OUT_05713,small,0.0,Grocery
OUT_05714,Medium,1.0,Kiosk
OUT_05715,small,1.0,Kiosk
OUT_05716,Large,5.0,Grocery
OUT_05717,small,0.0,Pharmacy
OUT_05718,Large,2.0,Kiosk
OUT_05719,Medium,2.0,Bakery
OUT_05720,small,1.0,Kiosk
OUT_05721,small,1.0,Pharmacy
OUT_05722,Medium,2.0,Grocery
OUT_05723,small,0.0,Pharmacy
OUT_05724,small,0.0,Hotel
OUT_05725,small,0.0,SMMT
OUT_05726,Medium,2.0,Eatery
OUT_05727,Extra Large,3.0,Grocery
OUT_05728,small,0.0,Pharmacy
OUT_05729,small,0.0,Bakery
OUT_05730,small,0.0,SMMT
OUT_05731,small,1.0,Kiosk
OUT_05732,Large,2.0,SMMT
OUT_05733,Large,3.0,Pharmacy
OUT_05734,small,1.0,Bakery
OUT_05735,small,0.0,SMMT
OUT_05736,Medium,2.0,Hotel
OUT_05737,small,0.0,Kiosk
OUT_05738,small,1.0,Grocery
OUT_05739,Medium,2.0,Bakery
OUT_05740,Medium,2.0,Hotel
OUT_05741,small,0.0,Hotel
OUT_05742,Medium,2.0,Kiosk
OUT_05743,Extra Large,5.0,Pharmacy
OUT_05744,Medium,2.0,SMMT
OUT_05745,small,1.0,Eatery
OUT_05746,small,1.0,Pharmacy
OUT_05747,small,1.0,Pharmacy
OUT_05748,small,0.0,Hotel
OUT_05749,Medium,1.0,Grocery
OUT_05750,Medium,2.0,SMMT
OUT_05751,small,1.0,SMMT
OUT_05752,Medium,1.0,Grocery
OUT_05753,small,1.0,Hotel
OUT_05754,Medium,1.0,SMMT
OUT_05755,small,0.0,Kiosk
OUT_05756,Medium,1.0,SMMT
OUT_05757,Extra Large,5.0,Hotel
OUT_05758,Medium,2.0,Kiosk
OUT_05759,small,0.0,Eatery
OUT_05760,small,0.0,SMMT
OUT_05761,Medium,1.0,SMMT
OUT_05762,Medium,1.0,Grocery
OUT_05763,small,0.0,Pharmacy
OUT_05764,Medium,1.0,Bakery
OUT_05765,Medium,1.0,SMMT
OUT_05766,small,0.0,Eatery
OUT_05767,small,1.0,Eatery
OUT_05768,small,0.0,Bakery
OUT_05769,Medium,2.0,Grocery
OUT_05770,Medium,1.0,SMMT
OUT_05771,small,0.0,Bakery
OUT_05772,Medium,1.0,Hotel
OUT_05773,Medium,2.0,Grocery
OUT_05774,Medium,1.0,Pharmacy
OUT_05775,small,1.0,SMMT
OUT_05776,Extra Large,5.0,SMMT
OUT_05777,Large,4.0,Kiosk
OUT_05778,Medium,2.0,Hotel
OUT_05779,small,0.0,Grocery
OUT_05780,small,0.0,Grocery
OUT_05781,small,1.0,SMMT
OUT_05782,Medium,1.0,Grocery
OUT_05783,Medium,2.0,Pharmacy
OUT_05784,small,0.0,Hotel
OUT_05785,small,0.0,Pharmacy
OUT_05786,Large,2.0,Bakery
OUT_05787,small,0.0,Grocery
OUT_05788,small,0.0,Bakery
OUT_05789,small,0.0,Eatery
OUT_05790,Medium,2.0,Kiosk
OUT_05791,small,0.0,Eatery
OUT_05792,Medium,2.0,Hotel
OUT_05793,small,0.0,Bakery
OUT_05794,small,1.0,SMMT
OUT_05795,small,0.0,Grocery
OUT_05796,small,1.0,Grocery
OUT_05797,Medium,1.0,SMMT
OUT_05798,Medium,2.0,SMMT
OUT_05799,small,1.0,Bakery
OUT_05800,Medium,1.0,Kiosk
OUT_05801,Medium,2.0,Kiosk
OUT_05802,Medium,1.0,Grocery
OUT_05803,Large,4.0,Kiosk
OUT_05804,Large,2.0,Kiosk
OUT_05805,small,0.0,Eatery
OUT_05806,Medium,1.0,Pharmacy
OUT_05807,small,4.0,Eatery
OUT_05808,small,0.0,Bakery
OUT_05809,Medium,2.0,Pharmacy
OUT_05810,small,0.0,Bakery
OUT_05811,Medium,1.0,Bakery
OUT_05812,small,1.0,Hotel
OUT_05813,Large,2.0,Kiosk
OUT_05814,Large,2.0,SMMT
OUT_05815,Medium,1.0,Eatery
OUT_05816,Medium,2.0,SMMT
OUT_05817,small,1.0,Kiosk
OUT_05818,Medium,1.0,Eatery
OUT_05819,small,2.0,SMMT
OUT_05820,small,0.0,Bakery
OUT_05821,small,1.0,Eatery
OUT_05822,Medium,1.0,Bakery
OUT_05823,small,0.0,Bakery
OUT_05824,Large,5.0,Bakery
OUT_05825,Extra Large,4.0,Eatery
OUT_05826,small,1.0,Bakery
OUT_05827,small,0.0,Kiosk
OUT_05828,small,0.0,SMMT
OUT_05829,Medium,2.0,Bakery
OUT_05830,Medium,2.0,Grocery
OUT_05831,Medium,1.0,SMMT
OUT_05832,small,0.0,Hotel
OUT_05833,small,0.0,Hotel
OUT_05834,Medium,2.0,Kiosk
OUT_05835,small,0.0,Grocery
OUT_05836,Medium,1.0,Eatery
OUT_05837,Medium,2.0,Bakery
OUT_05838,Extra Large,2.0,Eatery
OUT_05839,small,0.0,Kiosk
OUT_05840,small,1.0,Kiosk
OUT_05841,small,0.0,Pharmacy
OUT_05842,small,1.0,Hotel
OUT_05843,Large,4.0,Pharmacy
OUT_05844,small,0.0,Hotel
OUT_05845,Medium,1.0,Eatery
OUT_05846,Large,3.0,Hotel
OUT_05847,Large,2.0,SMMT
OUT_05848,small,1.0,SMMT
OUT_05849,Large,4.0,Grocery
OUT_05850,Medium,2.0,Bakery
OUT_05852,Large,4.0,Pharmacy
OUT_05853,small,0.0,Eatery
OUT_05854,Large,5.0,Eatery
OUT_05855,Medium,2.0,Eatery
OUT_05856,Medium,1.0,SMMT
OUT_05857,small,0.0,SMMT
OUT_05858,small,0.0,Grocery
OUT_05859,small,0.0,Hotel
OUT_05860,small,0.0,Pharmacy
OUT_05861,small,0.0,SMMT
OUT_05862,small,1.0,Pharmacy
OUT_05863,small,0.0,Hotel
OUT_05864,small,0.0,Grocery
OUT_05865,small,0.0,Grocery
OUT_05866,small,0.0,SMMT
OUT_05867,Medium,1.0,Grocery
OUT_05868,Medium,2.0,Eatery
OUT_05869,small,0.0,Hotel
OUT_05870,Large,5.0,Eatery
OUT_05871,Medium,2.0,Grocery
OUT_05872,small,0.0,Grocery
OUT_05873,Medium,1.0,Hotel
OUT_05874,small,1.0,Pharmacy
OUT_05875,Medium,1.0,Grocery
OUT_05876,small,0.0,SMMT
OUT_05877,Medium,1.0,Pharmacy
OUT_05878,small,1.0,Pharmacy
OUT_05879,Large,4.0,Grocery
OUT_05880,small,1.0,SMMT
OUT_05881,small,0.0,Eatery
OUT_05882,Medium,1.0,Grocery
OUT_05883,Medium,2.0,Bakery
OUT_05884,Medium,2.0,Kiosk
OUT_05885,Medium,2.0,Eatery
OUT_05886,Medium,1.0,Eatery
OUT_05887,Medium,2.0,Bakery
OUT_05888,small,1.0,Eatery
OUT_05889,Medium,1.0,Kiosk
OUT_05890,Large,2.0,Pharmacy
OUT_05891,small,1.0,Kiosk
OUT_05892,Large,4.0,Eatery
OUT_05893,Medium,2.0,Grocery
OUT_05894,Large,4.0,SMMT
OUT_05895,small,1.0,Kiosk
OUT_05896,small,0.0,Grocery
OUT_05897,small,0.0,Kiosk
OUT_05898,small,1.0,Bakery
OUT_05899,Large,5.0,Pharmacy
OUT_05900,Medium,2.0,SMMT
OUT_05901,small,1.0,Bakery
OUT_05902,Medium,2.0,Pharmacy
OUT_05903,Extra Large,2.0,Kiosk
OUT_05904,small,0.0,Pharmacy
OUT_05905,small,1.0,Eatery
OUT_05906,small,0.0,Hotel
OUT_05907,Medium,2.0,SMMT
OUT_05908,small,0.0,Kiosk
OUT_05909,Large,4.0,SMMT
OUT_05910,small,0.0,SMMT
OUT_05911,small,0.0,Bakery
OUT_05912,small,1.0,SMMT
OUT_05913,small,0.0,Bakery
OUT_05914,small,0.0,Pharmacy
OUT_05915,Medium,2.0,Kiosk
OUT_05916,Medium,2.0,Kiosk
OUT_05917,small,1.0,Hotel
OUT_05918,Medium,2.0,SMMT
OUT_05919,small,0.0,Hotel
OUT_05920,small,1.0,Hotel
OUT_05921,small,0.0,Pharmacy
OUT_05922,Medium,1.0,Pharmacy
OUT_05923,small,0.0,Kiosk
OUT_05924,Medium,1.0,Kiosk
OUT_05925,Medium,1.0,Hotel
OUT_05926,small,0.0,Grocery
OUT_05927,Extra Large,3.0,Pharmacy
OUT_05928,small,1.0,Grocery
OUT_05929,Medium,1.0,SMMT
OUT_05930,small,1.0,Hotel
OUT_05931,small,0.0,Bakery
OUT_05932,Medium,1.0,Kiosk
OUT_05933,Medium,1.0,Grocery
OUT_05934,small,1.0,Eatery
OUT_05935,small,0.0,SMMT
OUT_05936,Extra Large,2.0,SMMT
OUT_05937,Large,2.0,Kiosk
OUT_05938,Extra Large,4.0,Pharmacy
OUT_05939,Medium,2.0,SMMT
OUT_05940,Extra Large,4.0,Eatery
OUT_05941,small,0.0,Kiosk
OUT_05942,small,0.0,Eatery
OUT_05943,Large,4.0,Eatery
OUT_05944,small,1.0,Pharmacy
OUT_05945,small,1.0,Kiosk
OUT_05946,small,1.0,Hotel
OUT_05947,Extra Large,3.0,Hotel
OUT_05948,Large,3.0,Hotel
OUT_05949,Medium,2.0,Eatery
OUT_05950,small,1.0,Pharmacy
OUT_05951,small,0.0,Hotel
OUT_05952,small,0.0,Hotel
OUT_05953,small,1.0,Pharmacy
OUT_05954,small,1.0,Pharmacy
OUT_05955,small,0.0,Pharmacy
OUT_05956,Large,4.0,Pharmacy
OUT_05958,Medium,1.0,Pharmacy
OUT_05959,small,1.0,Hotel
OUT_05960,Large,5.0,Eatery
OUT_05961,small,0.0,Pharmacy
OUT_05962,Medium,1.0,Hotel
OUT_05963,small,1.0,Pharmacy
OUT_05964,small,1.0,SMMT
OUT_05965,Medium,2.0,Hotel
OUT_05966,Medium,1.0,Kiosk
OUT_05967,small,0.0,Pharmacy
OUT_05968,small,0.0,Kiosk
OUT_05969,Medium,2.0,Eatery
OUT_05970,Medium,2.0,Grocery
OUT_05971,Medium,2.0,Grocery
OUT_05972,small,0.0,Bakery
OUT_05973,Medium,1.0,Kiosk
OUT_05974,small,0.0,Eatery
OUT_05975,Medium,1.0,Pharmacy
OUT_05976,small,0.0,Kiosk
OUT_05977,small,0.0,Hotel
OUT_05978,Medium,2.0,Eatery
OUT_05979,Medium,2.0,Hotel
OUT_05980,small,0.0,Kiosk
OUT_05981,Extra Large,4.0,Hotel
OUT_05982,Medium,1.0,Kiosk
OUT_05983,small,0.0,Bakery
OUT_05984,Large,3.0,Grocery
OUT_05985,small,0.0,SMMT
OUT_05986,small,1.0,SMMT
OUT_05987,small,0.0,Grocery
OUT_05988,Medium,2.0,Hotel
OUT_05989,small,0.0,Pharmacy
OUT_05990,small,1.0,Pharmacy
OUT_05991,small,1.0,Kiosk
OUT_05992,Large,5.0,Kiosk
OUT_05993,small,0.0,Bakery
OUT_05994,small,1.0,Hotel
OUT_05995,small,0.0,Pharmacy
OUT_05997,small,0.0,Hotel
OUT_05998,Medium,2.0,Kiosk
OUT_05999,small,1.0,SMMT
OUT_06000,small,1.0,SMMT
OUT_06001,small,0.0,Grocery
OUT_06002,Medium,2.0,Pharmacy
OUT_06003,small,1.0,Eatery
OUT_06004,small,0.0,SMMT
OUT_06005,Medium,1.0,Bakery
OUT_06006,Medium,2.0,SMMT
OUT_06008,Medium,1.0,Eatery
OUT_06009,Medium,2.0,Eatery
OUT_06010,small,0.0,Pharmacy
OUT_06011,small,0.0,SMMT
OUT_06012,Large,5.0,Bakery
OUT_06013,Large,3.0,Pharmacy
OUT_06014,Medium,1.0,Hotel
OUT_06015,small,0.0,Hotel
OUT_06016,Large,3.0,Pharmacy
OUT_06017,small,0.0,Eatery
OUT_06018,small,1.0,Bakery
OUT_06019,small,1.0,Grocery
OUT_06020,Medium,2.0,Eatery
OUT_06021,small,0.0,SMMT
OUT_06022,small,0.0,SMMT
OUT_06023,Extra Large,2.0,Bakery
OUT_06024,small,0.0,Kiosk
OUT_06025,Medium,2.0,Eatery
OUT_06026,Large,3.0,Eatery
OUT_06027,Medium,1.0,Bakery
OUT_06028,small,1.0,Grocery
OUT_06029,small,1.0,Bakery
OUT_06030,Extra Large,3.0,Bakery
OUT_06031,small,0.0,Bakery
OUT_06032,Large,2.0,Hotel
OUT_06033,Extra Large,4.0,Eatery
OUT_06034,Medium,2.0,SMMT
OUT_06035,small,0.0,Pharmacy
OUT_06036,small,0.0,SMMT
OUT_06037,Medium,1.0,Hotel
OUT_06038,Medium,1.0,Pharmacy
OUT_06039,Medium,1.0,Pharmacy
OUT_06040,Medium,2.0,SMMT
OUT_06041,Large,2.0,Bakery
OUT_06042,Medium,2.0,SMMT
OUT_06043,small,0.0,Kiosk
OUT_06044,Extra Large,5.0,Bakery
OUT_06045,small,0.0,Grocery
OUT_06046,small,0.0,Hotel
OUT_06047,Large,5.0,SMMT
OUT_06048,small,1.0,Hotel
OUT_06049,Large,3.0,Eatery
OUT_06050,Large,5.0,Hotel
OUT_06051,small,0.0,Grocery
OUT_06052,Medium,2.0,Grocery
OUT_06053,Medium,2.0,Eatery
OUT_06054,small,0.0,Grocery
OUT_06055,Medium,1.0,Eatery
OUT_06056,small,0.0,Bakery
OUT_06057,Medium,1.0,Hotel
OUT_06058,small,0.0,SMMT
OUT_06059,Medium,1.0,Hotel
OUT_06060,small,0.0,SMMT
OUT_06061,Medium,2.0,Bakery
OUT_06062,Large,5.0,Eatery
OUT_06063,Medium,2.0,SMMT
OUT_06064,Medium,1.0,Grocery
OUT_06065,Medium,2.0,Kiosk
OUT_06066,small,0.0,Grocery
OUT_06067,small,1.0,SMMT
OUT_06068,small,0.0,Grocery
OUT_06069,small,1.0,SMMT
OUT_06070,small,0.0,Kiosk
OUT_06071,small,0.0,Grocery
OUT_06072,Large,2.0,SMMT
OUT_06073,small,0.0,Eatery
OUT_06074,small,1.0,Bakery
OUT_06075,Medium,2.0,Eatery
OUT_06076,small,1.0,Pharmacy
OUT_06077,small,0.0,Kiosk
OUT_06078,small,0.0,Pharmacy
OUT_06079,small,0.0,Eatery
OUT_06080,small,0.0,Kiosk
OUT_06081,Extra Large,5.0,Pharmacy
OUT_06082,Large,5.0,Hotel
OUT_06083,Extra Large,3.0,SMMT
OUT_06084,small,0.0,Kiosk
OUT_06085,small,0.0,Hotel
OUT_06086,Large,2.0,Pharmacy
OUT_06087,Medium,1.0,Bakery
OUT_06088,Large,3.0,Pharmacy
OUT_06089,small,0.0,Bakery
OUT_06090,Medium,1.0,Bakery
OUT_06091,small,0.0,SMMT
OUT_06092,small,0.0,Pharmacy
OUT_06093,Extra Large,5.0,Kiosk
OUT_06094,Medium,2.0,Grocery
OUT_06095,small,0.0,Grocery
OUT_06096,Large,3.0,Eatery
OUT_06097,Large,2.0,Kiosk
OUT_06098,small,0.0,Kiosk
OUT_06099,small,0.0,Pharmacy
OUT_06100,Large,4.0,Eatery
OUT_06101,Medium,1.0,Eatery
OUT_06102,Medium,1.0,Grocery
OUT_06103,Large,4.0,Hotel
OUT_06104,Medium,1.0,Eatery
OUT_06105,small,0.0,Hotel
OUT_06106,Medium,1.0,Bakery
OUT_06107,Large,3.0,Hotel
OUT_06108,small,0.0,Bakery
OUT_06109,Large,2.0,Bakery
OUT_06110,small,0.0,Pharmacy
OUT_06111,small,1.0,Pharmacy
OUT_06112,Medium,1.0,Bakery
OUT_06113,small,0.0,Grocery
OUT_06114,Medium,1.0,Pharmacy
OUT_06115,Medium,1.0,Eatery
OUT_06116,small,0.0,Pharmacy
OUT_06117,small,0.0,Pharmacy
OUT_06118,small,1.0,Bakery
OUT_06119,Extra Large,2.0,Grocery
OUT_06120,small,0.0,Eatery
OUT_06121,small,0.0,Kiosk
OUT_06122,small,1.0,Hotel
OUT_06123,Medium,1.0,SMMT
OUT_06124,Medium,2.0,Pharmacy
OUT_06125,small,0.0,Bakery
OUT_06126,small,0.0,SMMT
OUT_06127,Medium,1.0,Hotel
OUT_06128,Medium,1.0,Eatery
OUT_06129,small,0.0,Eatery
OUT_06130,Medium,2.0,SMMT
OUT_06132,small,1.0,Bakery
OUT_06133,small,1.0,Bakery
OUT_06134,Medium,2.0,SMMT
OUT_06135,Large,2.0,Eatery
OUT_06136,Large,5.0,Pharmacy
OUT_06137,Medium,1.0,Eatery
OUT_06138,small,0.0,SMMT
OUT_06139,small,1.0,Eatery
OUT_06140,small,1.0,Bakery
OUT_06141,small,1.0,Eatery
OUT_06142,Large,4.0,SMMT
OUT_06143,small,0.0,Pharmacy
OUT_06144,Medium,2.0,Eatery
OUT_06145,Medium,1.0,Eatery
OUT_06146,small,0.0,Bakery
OUT_06147,Medium,2.0,Kiosk
OUT_06148,Medium,2.0,Kiosk
OUT_06149,Medium,2.0,Kiosk
OUT_06150,Medium,1.0,Eatery
OUT_06151,Extra Large,5.0,Bakery
OUT_06152,small,0.0,SMMT
OUT_06153,small,0.0,Eatery
OUT_06154,small,0.0,Pharmacy
OUT_06155,Large,4.0,SMMT
OUT_06156,small,0.0,Grocery
OUT_06157,Large,2.0,Pharmacy
OUT_06158,Medium,2.0,Bakery
OUT_06159,Extra Large,4.0,Bakery
