Outlet_ID,Trade_Spend_Allocation_LKR
OUT_07764,0
OUT_07765,5000
OUT_07766,0
OUT_07767,0
OUT_07768,2000
OUT_07769,2000
OUT_07770,0
OUT_07771,0
OUT_07772,2000
OUT_07773,0
OUT_07774,0
OUT_07775,2000
OUT_07776,0
OUT_07777,0
OUT_07778,0
OUT_07779,0
OUT_07780,0
OUT_07781,0
OUT_07782,0
OUT_07783,0
OUT_07784,0
OUT_07785,0
OUT_07786,2000
OUT_07787,2000
OUT_07788,0
OUT_07789,0
OUT_07790,0
OUT_07791,10000
OUT_07792,2000
OUT_07793,2000
OUT_07794,0
OUT_07795,2000
OUT_07796,5000
OUT_07797,0
OUT_07798,0
OUT_07799,0
OUT_07800,0
OUT_07801,2000
OUT_07802,2000
OUT_07803,0
OUT_07804,0
OUT_07805,0
OUT_07806,0
OUT_07807,0
OUT_07808,0
OUT_07809,0
OUT_07810,2000
OUT_07811,2000
OUT_07812,0
OUT_07813,0
OUT_07814,0
OUT_07815,5000
OUT_07816,0
OUT_07817,2000
OUT_07818,0
OUT_07819,0
OUT_07820,0
OUT_07821,0
OUT_07822,0
OUT_07823,2000
OUT_07824,0
OUT_07825,0
OUT_07826,0
OUT_07827,0
OUT_07828,0
OUT_07830,2000
OUT_07831,0
OUT_07832,2000
OUT_07833,0
OUT_07834,0
OUT_07835,0
OUT_07836,0
OUT_07837,2000
OUT_07838,0
OUT_07839,0
OUT_07840,0
OUT_07841,0
OUT_07842,0
OUT_07843,0
OUT_07844,0
OUT_07845,2000
OUT_07846,0
OUT_07847,0
OUT_07848,0
OUT_07849,0
OUT_07850,0
OUT_07851,0
OUT_07852,0
OUT_07853,0
OUT_07854,0
OUT_07855,0
OUT_07856,0
OUT_07857,0
OUT_07858,2000
OUT_07859,2000
OUT_07860,0
OUT_07861,0
OUT_07862,0
OUT_07863,0
OUT_07864,0
OUT_07865,0
OUT_07866,0
OUT_07868,0
OUT_07869,0
OUT_07870,0
OUT_07871,0
OUT_07872,0
OUT_07873,0
OUT_07874,0
OUT_07875,2000
OUT_07876,5000
OUT_07877,5000
OUT_07878,0
OUT_07879,2000
OUT_07880,5000
OUT_07881,0
OUT_07882,0
OUT_07883,2000
OUT_07884,0
OUT_07885,0
OUT_07886,0
OUT_07887,0
OUT_07888,0
OUT_07889,0
OUT_07890,0
OUT_07891,0
OUT_07892,0
OUT_07893,2000
OUT_07894,0
OUT_07895,0
OUT_07896,5000
OUT_07897,2000
OUT_07898,0
OUT_07899,0
OUT_07900,0
OUT_07901,2000
OUT_07902,0
OUT_07903,0
OUT_07904,0
OUT_07905,0
OUT_07906,0
OUT_07907,0
OUT_07908,2000
OUT_07909,0
OUT_07910,0
OUT_07911,2000
OUT_07912,0
OUT_07913,0
OUT_07914,0
OUT_07915,0
OUT_07916,2000
OUT_07917,0
OUT_07918,0
OUT_07919,0
OUT_07920,0
OUT_07921,0
OUT_07922,0
OUT_07923,2000
OUT_07924,2000
OUT_07925,2000
OUT_07926,0
OUT_07927,0
OUT_07928,0
OUT_07929,0
OUT_07930,2000
OUT_07931,2000
OUT_07932,0
OUT_07933,0
OUT_07934,0
OUT_07935,0
OUT_07936,0
OUT_07937,0
OUT_07938,0
OUT_07939,0
OUT_07940,0
OUT_07941,0
OUT_07943,0
OUT_07944,0
OUT_07945,0
OUT_07946,0
OUT_07947,0
OUT_07948,0
OUT_07949,2000
OUT_07950,2000
OUT_07951,0
OUT_07952,0
OUT_07953,0
OUT_07954,0
OUT_07955,0
OUT_07956,0
OUT_07957,0
OUT_07958,0
OUT_07959,0
OUT_07960,0
OUT_07961,0
OUT_07962,0
OUT_07963,0
OUT_07964,0
OUT_07965,0
OUT_07966,0
OUT_07967,2000
OUT_07968,0
OUT_07969,0
OUT_07970,0
OUT_07971,0
OUT_07972,0
OUT_07973,0
OUT_07974,0
OUT_07975,0
OUT_07976,0
OUT_07977,0
OUT_07978,0
OUT_07979,0
OUT_07980,5000
OUT_07981,0
OUT_07982,0
OUT_07983,0
OUT_07984,0
OUT_07985,2000
OUT_07986,0
OUT_07987,0
OUT_07988,0
OUT_07989,0
OUT_07990,0
OUT_07991,0
OUT_07992,0
OUT_07993,2000
OUT_07994,0
OUT_07995,0
OUT_07996,0
OUT_07997,0
OUT_07998,0
OUT_07999,0
OUT_08000,0
OUT_08001,2000
OUT_08002,0
OUT_08003,0
OUT_08004,0
OUT_08005,0
OUT_08006,0
OUT_08007,0
OUT_08008,0
OUT_08009,0
OUT_08010,0
OUT_08011,0
OUT_08012,0
OUT_08013,0
OUT_08014,0
OUT_08015,2000
OUT_08016,0
OUT_08017,0
OUT_08018,0
OUT_08019,0
OUT_08020,0
OUT_08021,0
OUT_08022,0
OUT_08023,0
OUT_08024,0
OUT_08025,0
OUT_08026,0
OUT_08027,0
OUT_08028,0
OUT_08029,2000
OUT_08030,0
OUT_08031,0
OUT_08032,5000
OUT_08033,2000
OUT_08034,0
OUT_08035,0
OUT_08036,0
OUT_08037,2000
OUT_08038,0
OUT_08039,2000
OUT_08040,0
OUT_08041,2000
OUT_08042,0
OUT_08043,0
OUT_08044,0
OUT_08045,2000
OUT_08046,0
OUT_08047,5000
OUT_08048,0
OUT_08049,0
OUT_08050,2000
OUT_08051,0
OUT_08052,0
OUT_08053,0
OUT_08054,0
OUT_08055,2000
OUT_08056,0
OUT_08057,0
OUT_08058,0
OUT_08059,2000
OUT_08060,0
OUT_08061,0
OUT_08062,2000
OUT_08063,0
OUT_08064,0
OUT_08065,0
OUT_08066,2000
OUT_08067,2000
OUT_08068,0
OUT_08069,0
OUT_08070,0
OUT_08071,0
OUT_08072,0
OUT_08073,0
OUT_08074,0
OUT_08075,0
OUT_08076,0
OUT_08077,0
OUT_08078,0
OUT_08079,2000
OUT_08080,0
OUT_08081,0
OUT_08082,0
OUT_08083,2000
OUT_08084,0
OUT_08085,0
OUT_08087,2000
OUT_08088,0
OUT_08089,0
OUT_08090,5000
OUT_08091,0
OUT_08092,0
OUT_08093,0
OUT_08094,0
OUT_08095,0
OUT_08096,0
OUT_08097,2000
OUT_08098,0
OUT_08099,2000
OUT_08100,2000
OUT_08101,2000
OUT_08102,0
OUT_08103,0
OUT_08104,0
OUT_08105,0
OUT_08106,0
OUT_08107,0
OUT_08108,0
OUT_08109,5000
OUT_08110,2000
OUT_08111,0
OUT_08112,2000
OUT_08113,0
OUT_08114,2000
OUT_08115,0
OUT_08116,0
OUT_08117,0
OUT_08118,0
OUT_08119,0
OUT_08120,2000
OUT_08121,0
OUT_08122,0
OUT_08123,0
OUT_08124,0
OUT_08125,0
OUT_08126,2000
OUT_08127,2000
OUT_08128,2000
OUT_08129,2000
OUT_08130,0
OUT_08131,2000
OUT_08132,0
OUT_08133,0
OUT_08134,0
OUT_08135,0
OUT_08136,0
OUT_08137,0
OUT_08138,2000
OUT_08139,0
OUT_08140,2000
OUT_08141,0
OUT_08142,0
OUT_08143,0
OUT_08144,0
OUT_08145,2000
OUT_08146,0
OUT_08147,0
OUT_08148,0
OUT_08150,0
OUT_08151,0
OUT_08152,0
OUT_08153,0
OUT_08154,0
OUT_08155,0
OUT_08156,0
OUT_08157,0
OUT_08158,2000
OUT_08159,5000
OUT_08160,2000
OUT_08161,0
OUT_08162,0
OUT_08163,0
OUT_08164,0
OUT_08165,0
OUT_08166,0
OUT_08167,0
OUT_08168,0
OUT_08169,0
OUT_08170,0
OUT_08171,0
OUT_08172,0
OUT_08173,0
OUT_08174,0
OUT_08175,2000
OUT_08176,0
OUT_08177,2000
OUT_08178,0
OUT_08179,2000
OUT_08180,0
OUT_08181,0
OUT_08182,2000
OUT_08183,0
OUT_08184,0
OUT_08185,0
OUT_08186,0
OUT_08187,2000
OUT_08188,0
OUT_08189,0
OUT_08190,0
OUT_08191,0
OUT_08192,0
OUT_08193,0
OUT_08194,0
OUT_08195,2000
OUT_08196,0
OUT_08197,0
OUT_08198,0
OUT_08199,0
OUT_08200,0
OUT_08201,5000
OUT_08202,0
OUT_08203,0
OUT_08204,0
OUT_08205,0
OUT_08206,2000
OUT_08207,0
OUT_08208,0
OUT_08209,0
OUT_08210,0
OUT_08211,0
OUT_08212,2000
OUT_08213,0
OUT_08214,0
OUT_08215,0
OUT_08216,0
OUT_08217,2000
OUT_08218,5000
OUT_08219,0
OUT_08220,0
OUT_08221,2000
OUT_08222,2000
OUT_08223,0
OUT_08224,0
OUT_08225,2000
OUT_08226,5000
OUT_08227,0
OUT_08228,2000
OUT_08230,0
OUT_08231,2000
OUT_08232,0
OUT_08233,2000
OUT_08234,2000
OUT_08235,0
OUT_08236,0
OUT_08237,2000
OUT_08239,0
OUT_08240,2000
OUT_08241,0
OUT_08242,0
OUT_08243,2000
OUT_08244,0
OUT_08245,0
OUT_08246,0
OUT_08247,0
OUT_08248,0
OUT_08250,0
OUT_08251,0
OUT_08252,0
OUT_08253,0
OUT_08254,0
OUT_08255,0
OUT_08256,0
OUT_08257,0
OUT_08258,0
OUT_08259,0
OUT_08260,2000
OUT_08261,0
OUT_08262,0
OUT_08263,0
OUT_08264,0
OUT_08265,0
OUT_08266,0
OUT_08267,0
OUT_08268,0
OUT_08269,0
OUT_08270,0
OUT_08271,2000
OUT_08272,0
OUT_08273,2000
OUT_08274,0
OUT_08275,2000
OUT_08276,0
OUT_08277,0
OUT_08278,2000
OUT_08279,0
OUT_08280,2000
OUT_08281,2000
OUT_08282,0
OUT_08283,0
OUT_08284,2000
OUT_08285,0
OUT_08286,0
OUT_08287,0
OUT_08288,0
OUT_08289,0
OUT_08290,0
OUT_08292,2000
OUT_08293,0
OUT_08294,0
OUT_08295,0
OUT_08296,5000
OUT_08297,0
OUT_08298,5000
OUT_08299,0
OUT_08300,0
OUT_08301,0
OUT_08302,0
OUT_08303,0
OUT_08304,10000
OUT_08305,2000
OUT_08306,0
OUT_08307,2000
OUT_08308,0
OUT_08309,0
OUT_08310,0
OUT_08311,0
OUT_08312,0
OUT_08313,2000
OUT_08314,0
OUT_08315,0
OUT_08316,0
OUT_08317,0
OUT_08318,0
OUT_08319,0
OUT_08320,0
OUT_08321,0
OUT_08322,0
OUT_08323,0
OUT_08324,0
OUT_08325,0
OUT_08326,0
OUT_08327,2000
OUT_08328,0
OUT_08329,0
OUT_08330,0
OUT_08331,2000
OUT_08332,2000
OUT_08333,0
OUT_08334,0
OUT_08335,0
OUT_08336,0
OUT_08337,0
OUT_08338,0
OUT_08339,0
OUT_08340,0
OUT_08341,0
OUT_08342,0
OUT_08343,0
OUT_08344,0
OUT_08345,0
OUT_08346,0
OUT_08347,2000
OUT_08348,2000
OUT_08349,0
OUT_08350,0
OUT_08351,0
OUT_08352,0
OUT_08353,0
OUT_08354,0
OUT_08355,2000
OUT_08356,0
OUT_08357,0
OUT_08358,0
OUT_08359,0
OUT_08360,2000
OUT_08361,0
OUT_08362,0
OUT_08363,0
OUT_08364,0
OUT_08365,0
OUT_08366,0
OUT_08367,0
OUT_08368,0
OUT_08369,0
OUT_08370,0
OUT_08371,0
OUT_08372,0
OUT_08373,0
OUT_08374,0
OUT_08375,0
OUT_08376,0
OUT_08377,0
OUT_08378,0
OUT_08379,0
OUT_08380,0
OUT_08381,0
OUT_08382,2000
OUT_08383,0
OUT_08384,0
OUT_08385,0
OUT_08386,0
OUT_08387,0
OUT_08388,0
OUT_08389,0
OUT_08390,0
OUT_08391,0
OUT_08392,0
OUT_08393,0
OUT_08394,0
OUT_08395,0
OUT_08396,0
OUT_08397,0
OUT_08398,0
OUT_08399,0
OUT_08400,2000
OUT_08401,0
OUT_08402,5000
OUT_08403,0
OUT_08404,0
OUT_08405,0
OUT_08406,0
OUT_08407,0
OUT_08408,2000
OUT_08409,0
OUT_08410,0
OUT_08411,0
OUT_08412,0
OUT_08413,0
OUT_08414,0
OUT_08415,0
OUT_08416,0
OUT_08417,0
OUT_08418,0
OUT_08419,0
OUT_08420,0
OUT_08421,0
OUT_08422,0
OUT_08423,0
OUT_08424,0
OUT_08425,0
OUT_08426,0
OUT_08427,2000
OUT_08428,0
OUT_08429,0
OUT_08430,0
OUT_08431,0
OUT_08432,5000
OUT_08433,0
OUT_08434,0
OUT_08435,0
OUT_08436,0
OUT_08437,2000
OUT_08438,2000
OUT_08439,0
OUT_08440,0
OUT_08441,0
OUT_08442,2000
OUT_08443,0
OUT_08444,0
OUT_08445,0
OUT_08446,0
OUT_08447,0
OUT_08448,0
OUT_08449,2000
OUT_08450,0
OUT_08451,0
OUT_08452,5000
OUT_08453,0
OUT_08455,2000
OUT_08456,0
OUT_08457,2000
OUT_08458,2000
OUT_08459,0
OUT_08460,0
OUT_08461,0
OUT_08462,0
OUT_08463,0
OUT_08464,2000
OUT_08465,0
OUT_08466,0
OUT_08467,0
OUT_08468,0
OUT_08469,0
OUT_08470,0
OUT_08471,0
OUT_08472,0
OUT_08473,0
OUT_08474,2000
OUT_08475,0
OUT_08476,0
OUT_08477,2000
OUT_08478,0
OUT_08479,0
OUT_08480,0
OUT_08481,0
OUT_08482,0
OUT_08484,5000
OUT_08485,2000
OUT_08486,0
OUT_08487,0
OUT_08488,0
OUT_08489,2000
OUT_08490,0
OUT_08491,0
OUT_08492,0
OUT_08493,0
OUT_08494,0
OUT_08496,2000
OUT_08497,0
OUT_08498,0
OUT_08499,0
OUT_08500,0
OUT_08501,0
OUT_08502,2000
OUT_08503,0
OUT_08504,0
OUT_08505,0
OUT_08506,2000
OUT_08507,0
OUT_08508,0
OUT_08509,0
OUT_08510,0
OUT_08511,0
OUT_08512,2000
OUT_08513,0
OUT_08514,0
OUT_08515,0
OUT_08516,0
OUT_08517,2000
OUT_08518,0
OUT_08519,0
OUT_08520,0
OUT_08521,0
OUT_08522,0
OUT_08523,0
OUT_08524,0
OUT_08525,0
OUT_08526,5000
OUT_08527,0
OUT_08528,0
OUT_08529,0
OUT_08530,0
OUT_08531,0
OUT_08532,0
OUT_08533,0
OUT_08534,0
OUT_08535,0
OUT_08536,0
OUT_08537,2000
OUT_08538,0
OUT_08539,0
OUT_08541,0
OUT_08542,0
OUT_08543,0
OUT_08544,2000
OUT_08545,0
OUT_08546,0
OUT_08547,0
OUT_08548,0
OUT_08549,5000
OUT_08550,2000
OUT_08551,0
OUT_08552,2000
OUT_08553,0
OUT_08554,0
OUT_08555,2000
OUT_08556,0
OUT_08557,0
OUT_08558,0
OUT_08559,0
OUT_08560,0
OUT_08561,0
OUT_08562,0
OUT_08563,0
OUT_08565,2000
OUT_08566,0
OUT_08567,0
OUT_08568,2000
OUT_08569,0
OUT_08570,0
OUT_08571,0
OUT_08572,0
OUT_08573,0
OUT_08574,0
OUT_08575,0
OUT_08576,0
OUT_08577,0
OUT_08578,0
OUT_08579,0
OUT_08580,0
OUT_08581,0
OUT_08582,0
OUT_08583,2000
OUT_08584,0
OUT_08585,0
OUT_08586,0
OUT_08587,0
OUT_08588,0
OUT_08589,0
OUT_08590,0
OUT_08591,0
OUT_08592,0
OUT_08593,0
OUT_08594,0
OUT_08595,0
OUT_08596,0
OUT_08597,0
OUT_08598,0
OUT_08599,0
OUT_08600,0
OUT_08601,0
OUT_08602,0
OUT_08604,0
OUT_08605,0
OUT_08608,0
OUT_08609,0
OUT_08610,0
OUT_08611,0
OUT_08612,0
OUT_08613,0
OUT_08614,2000
OUT_08615,0
OUT_08617,0
OUT_08618,0
OUT_08619,2000
OUT_08620,0
OUT_08621,0
OUT_08622,0
OUT_08623,0
OUT_08624,0
OUT_08625,2000
OUT_08626,0
OUT_08627,0
OUT_08628,0
OUT_08629,0
OUT_08630,2000
OUT_08631,2000
OUT_08632,0
OUT_08633,0
OUT_08634,0
OUT_08635,0
OUT_08636,5000
OUT_08637,0
OUT_08638,0
OUT_08639,0
OUT_08640,0
OUT_08641,0
OUT_08642,2000
OUT_08643,0
OUT_08645,0
OUT_08646,0
OUT_08647,2000
OUT_08648,0
OUT_08649,0
OUT_08650,0
OUT_08651,2000
OUT_08652,2000
OUT_08653,2000
OUT_08654,0
OUT_08655,0
OUT_08656,0
OUT_08657,0
OUT_08658,2000
OUT_08659,0
OUT_08660,5000
OUT_08661,0
OUT_08662,0
OUT_08663,0
OUT_08664,0
OUT_08665,2000
OUT_08666,5000
OUT_08667,0
OUT_08668,0
OUT_08669,0
OUT_08670,2000
OUT_08671,0
OUT_08672,0
OUT_08673,2000
OUT_08674,0
OUT_08675,0
OUT_08676,10000
OUT_08677,0
OUT_08678,0
OUT_08679,0
OUT_08680,0
OUT_08681,0
OUT_08682,2000
OUT_08683,0
OUT_08684,0
OUT_08685,0
OUT_08686,0
OUT_08687,0
OUT_08688,0
OUT_08689,0
OUT_08690,0
OUT_08691,0
OUT_08692,0
OUT_08693,0
OUT_08694,0
OUT_08695,2000
OUT_08696,0
OUT_08697,0
OUT_08698,0
OUT_08699,0
OUT_08700,0
OUT_08701,0
OUT_08702,0
OUT_08703,0
OUT_08704,2000
OUT_08705,0
OUT_08706,0
OUT_08707,0
OUT_08708,2000
OUT_08709,0
OUT_08711,0
OUT_08712,0
OUT_08713,0
OUT_08714,0
OUT_08715,0
OUT_08716,5000
OUT_08717,0
OUT_08718,0
OUT_08719,0
OUT_08720,0
OUT_08721,2000
OUT_08722,0
OUT_08724,0
OUT_08725,0
OUT_08726,2000
OUT_08727,0
OUT_08728,0
OUT_08729,0
OUT_08730,0
OUT_08731,0
OUT_08732,0
OUT_08733,0
OUT_08734,0
OUT_08735,0
OUT_08736,2000
OUT_08737,0
OUT_08738,0
OUT_08739,5000
OUT_08740,0
OUT_08741,0
OUT_08742,2000
OUT_08743,0
OUT_08744,0
OUT_08745,0
OUT_08746,0
OUT_08747,0
OUT_08748,0
OUT_08749,0
OUT_08750,0
OUT_08751,0
OUT_08752,0
OUT_08753,2000
OUT_08754,0
OUT_08755,0
OUT_08756,2000
OUT_08757,0
OUT_08758,0
OUT_08759,2000
OUT_08760,0
OUT_08761,2000
OUT_08762,0
OUT_08763,0
OUT_08765,0
OUT_08766,0
OUT_08767,2000
OUT_08768,0
OUT_08769,0
OUT_08770,0
OUT_08771,0
OUT_08772,0
OUT_08773,0
OUT_08774,0
OUT_08775,0
OUT_08776,2000
OUT_08777,0
OUT_08778,0
OUT_08779,0
OUT_08780,2000
OUT_08781,0
OUT_08782,0
OUT_08783,2000
OUT_08784,0
OUT_08785,2000
OUT_08786,0
OUT_08787,0
OUT_08788,0
OUT_08789,2000
OUT_08790,0
OUT_08791,0
OUT_08792,0
OUT_08793,0
OUT_08794,0
OUT_08795,0
OUT_08796,0
OUT_08797,0
OUT_08798,0
OUT_08799,0
OUT_08800,0
OUT_08801,0
OUT_08802,0
OUT_08803,0
OUT_08804,0
OUT_08805,5000
OUT_08806,0
OUT_08807,0
OUT_08808,0
OUT_08809,0
OUT_08810,0
OUT_08811,0
OUT_08812,0
OUT_08813,0
OUT_08814,0
OUT_08815,2000
OUT_08816,0
OUT_08817,0
OUT_08818,0
OUT_08819,0
OUT_08820,0
OUT_08821,0
OUT_08822,0
OUT_08823,0
OUT_08824,0
OUT_08825,0
OUT_08826,2000
OUT_08827,5000
OUT_08828,0
OUT_08829,0
OUT_08830,0
OUT_08831,5000
OUT_08832,0
OUT_08833,0
OUT_08834,0
OUT_08835,2000
OUT_08836,0
OUT_08837,0
OUT_08838,0
OUT_08839,0
OUT_08840,2000
OUT_08841,5000
OUT_08842,0
OUT_08843,2000
OUT_08844,0
OUT_08845,0
OUT_08846,0
OUT_08847,0
OUT_08848,0
OUT_08849,0
OUT_08850,2000
OUT_08851,0
OUT_08852,0
OUT_08853,2000
OUT_08854,0
OUT_08855,2000
OUT_08856,0
OUT_08857,0
OUT_08858,0
OUT_08859,0
OUT_08860,2000
OUT_08861,0
OUT_08862,2000
OUT_08863,0
OUT_08864,0
OUT_08865,0
OUT_08866,0
OUT_08867,0
OUT_08868,0
OUT_08869,0
OUT_08870,0
OUT_08871,5000
OUT_08872,5000
OUT_08873,0
OUT_08874,0
OUT_08875,0
OUT_08876,0
OUT_08877,2000
OUT_08878,0
OUT_08879,0
OUT_08880,0
OUT_08881,0
OUT_08882,0
OUT_08883,2000
OUT_08884,0
OUT_08885,0
OUT_08886,2000
OUT_08887,0
OUT_08888,0
OUT_08889,0
OUT_08891,2000
OUT_08892,0
OUT_08893,0
OUT_08894,2000
OUT_08895,2000
OUT_08896,0
OUT_08897,0
OUT_08898,2000
OUT_08899,0
OUT_08900,0
OUT_08901,0
OUT_08902,0
OUT_08903,0
OUT_08904,0
OUT_08905,0
OUT_08906,2000
OUT_08907,0
OUT_08908,0
OUT_08909,0
OUT_08910,2000
OUT_08911,0
OUT_08912,0
OUT_08913,2000
OUT_08914,2000
OUT_08915,0
OUT_08916,0
OUT_08917,0
OUT_08918,0
OUT_08919,0
OUT_08920,0
OUT_08921,2000
OUT_08922,0
OUT_08923,0
OUT_08924,0
OUT_08925,2000
OUT_08926,0
OUT_08927,0
OUT_08928,2000
OUT_08929,5000
OUT_08930,0
OUT_08931,0
OUT_08932,0
OUT_08933,0
OUT_08934,0
OUT_08935,0
OUT_08936,0
OUT_08937,0
OUT_08938,2000
OUT_08939,0
OUT_08940,0
OUT_08941,0
OUT_08942,0
OUT_08943,0
OUT_08944,0
OUT_08945,0
OUT_08946,2000
OUT_08947,2000
OUT_08948,0
OUT_08949,0
OUT_08950,0
OUT_08951,0
OUT_08952,0
OUT_08953,0
OUT_08954,0
OUT_08955,0
OUT_08956,0
OUT_08957,0
OUT_08959,0
OUT_08960,0
OUT_08961,0
OUT_08962,0
OUT_08963,0
OUT_08964,2000
OUT_08965,2000
OUT_08966,0
OUT_08967,0
OUT_08968,0
OUT_08969,2000
OUT_08970,0
OUT_08971,0
OUT_08972,0
OUT_08973,2000
OUT_08974,0
OUT_08975,0
OUT_08976,0
OUT_08977,0
OUT_08978,0
OUT_08979,0
OUT_08980,0
OUT_08981,0
OUT_08982,0
OUT_08983,0
OUT_08984,0
OUT_08985,0
OUT_08986,2000
OUT_08987,0
OUT_08988,0
OUT_08989,0
OUT_08992,2000
OUT_08993,0
OUT_08994,0
OUT_08995,5000
OUT_08996,0
OUT_08997,0
OUT_08998,0
OUT_08999,0
OUT_09000,0
OUT_13004,0
OUT_13047,0
OUT_13057,2000
OUT_13059,0
OUT_13067,0
OUT_13072,2000
OUT_13083,0
OUT_13096,0
OUT_13097,2000
OUT_13100,0
OUT_13101,0
OUT_13105,2000
OUT_13111,0
OUT_13113,5000
OUT_13121,0
OUT_13126,0
OUT_13145,0
OUT_13146,0
OUT_13149,2000
OUT_13154,0
OUT_13159,0
OUT_13165,0
OUT_13178,0
OUT_13179,0
OUT_13192,0
OUT_13208,0
OUT_13225,0
OUT_13228,2000
OUT_13232,5000
OUT_13234,15000
OUT_13240,2000
OUT_13243,0
OUT_13248,0
OUT_13254,10000
OUT_13267,0
OUT_13269,2000
OUT_13278,0
OUT_13283,0
OUT_13289,2000
OUT_13305,0
OUT_13308,0
OUT_13321,0
OUT_13325,0
OUT_13341,0
OUT_13346,0
OUT_13348,0
OUT_13353,0
OUT_13363,0
OUT_13383,0
OUT_13389,0
OUT_13400,0
OUT_13402,0
OUT_13433,0
OUT_13434,0
OUT_13437,0
OUT_13440,2000
OUT_13451,0
OUT_13466,0
OUT_13477,2000
OUT_13497,0
OUT_13505,0
OUT_13519,0
OUT_13521,0
OUT_13522,2000
OUT_13526,2000
OUT_13529,0
OUT_13533,0
OUT_13553,0
OUT_13555,0
OUT_13557,0
OUT_13559,0
OUT_13560,15000
OUT_13581,0
OUT_13590,0
OUT_13603,2000
OUT_13604,0
OUT_13605,0
OUT_13612,0
OUT_13614,0
OUT_13622,0
OUT_13630,0
OUT_13655,0
OUT_13659,0
OUT_13661,0
OUT_13669,0
OUT_13670,2000
OUT_13676,0
OUT_13679,0
OUT_13680,0
OUT_13684,0
OUT_13688,0
OUT_13691,0
OUT_13708,0
OUT_13710,0
OUT_13714,0
OUT_13726,0
OUT_13728,0
OUT_13729,0
OUT_13735,0
OUT_13738,0
OUT_13742,2000
OUT_13754,0
OUT_13755,0
OUT_13764,0
OUT_13765,0
OUT_13770,0
OUT_13775,0
OUT_13777,0
OUT_13781,0
OUT_13784,0
OUT_13794,0
OUT_13795,0
OUT_13798,0
OUT_13799,0
OUT_13814,0
OUT_13839,0
OUT_13841,0
OUT_13857,2000
OUT_13869,0
OUT_13884,2000
OUT_13924,0
OUT_13933,0
OUT_13944,2000
OUT_13954,5000
OUT_13980,0
OUT_13987,0
OUT_13992,2000
OUT_14004,0
OUT_14012,0
OUT_14014,2000
OUT_14026,0
OUT_14037,2000
OUT_14044,0
OUT_14050,2000
OUT_14060,0
OUT_14064,0
OUT_14073,0
OUT_14074,0
OUT_14087,0
OUT_14091,0
OUT_14095,0
OUT_14101,0
OUT_14140,0
OUT_14143,0
OUT_14144,0
OUT_14151,0
OUT_14156,0
OUT_14163,0
OUT_14168,0
OUT_14174,0
OUT_14178,0
OUT_14204,0
OUT_14227,0
OUT_14228,0
OUT_14229,0
OUT_14254,0
OUT_14264,0
OUT_14266,0
OUT_14268,0
OUT_14272,0
OUT_14273,0
OUT_14283,0
OUT_14289,0
OUT_14290,0
OUT_14304,0
OUT_14307,0
OUT_14309,0
OUT_14327,0
OUT_14331,0
OUT_14334,0
OUT_14344,0
OUT_14346,0
OUT_14400,0
OUT_14403,0
OUT_14406,0
OUT_14412,0
OUT_14437,0
OUT_14452,0
OUT_14456,0
OUT_14463,0
OUT_14467,0
OUT_14475,0
OUT_14478,0
OUT_14488,0
OUT_14491,0
OUT_14496,0
OUT_14517,0
OUT_14522,0
OUT_14532,0
OUT_14536,2000
OUT_14545,0
OUT_14555,0
OUT_14558,2000
OUT_14560,2000
OUT_14573,0
OUT_14587,0
OUT_14589,0
OUT_14592,0
OUT_14598,0
OUT_14599,0
OUT_14614,0
OUT_14620,0
OUT_14622,0
OUT_14624,0
OUT_14628,0
OUT_14636,0
OUT_14647,0
OUT_14650,0
OUT_14662,2000
OUT_14684,0
OUT_14691,0
OUT_14717,0
OUT_14731,0
OUT_14759,0
OUT_14764,0
OUT_14776,0
OUT_14789,0
OUT_14796,0
OUT_14797,0
OUT_14804,0
OUT_14825,0
OUT_14840,0
OUT_14845,0
OUT_14847,0
OUT_14857,0
OUT_14872,2000
OUT_14876,2000
OUT_14892,0
OUT_14909,0
OUT_14917,0
OUT_14921,0
OUT_14922,2000
OUT_14926,0
OUT_14928,2000
OUT_14945,0
OUT_14946,2000
OUT_14959,2000
OUT_14967,0
OUT_14968,0
OUT_14978,0
OUT_14990,0
OUT_15013,0
OUT_15033,0
OUT_15035,0
OUT_15039,0
OUT_15040,0
OUT_15042,2000
OUT_15047,2000
OUT_15053,2000
OUT_15059,0
OUT_15063,2000
OUT_15064,0
OUT_15068,0
OUT_15071,0
OUT_15087,0
OUT_15099,0
OUT_15102,0
OUT_15112,0
OUT_15117,0
OUT_15121,0
OUT_15122,0
OUT_15125,2000
OUT_15129,0
OUT_15130,0
OUT_15157,0
OUT_15170,0
OUT_15186,0
OUT_15188,0
OUT_15189,0
OUT_15194,0
OUT_15202,2000
OUT_15205,0
OUT_15209,0
OUT_15225,0
OUT_15226,0
OUT_15227,0
OUT_15231,0
OUT_15236,2000
OUT_15239,0
OUT_15255,2000
OUT_15257,0
OUT_15263,0
OUT_15264,0
OUT_15281,0
OUT_15299,2000
OUT_15306,0
OUT_15309,0
OUT_15322,0
OUT_15324,0
OUT_15339,0
OUT_15341,0
OUT_15345,0
OUT_15351,0
OUT_15362,0
OUT_15370,0
OUT_15373,0
OUT_15375,0
OUT_15390,0
OUT_15398,2000
OUT_15400,2000
OUT_15404,0
OUT_15407,0
OUT_15408,0
OUT_15413,0
OUT_15418,2000
OUT_15421,0
OUT_15441,0
OUT_15445,0
